order_item_id	meta_key	meta_value
10896	_qty	1
10896	_tax_class	
10896	_variation_id	0
10897	_fee_amount	100
10897	_line_tax	0
10897	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10897	_line_total	100
10897	_tax_class	0
10897	_tax_status	taxable
10898	_default	no
10898	_fs_integration	no
10898	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10898	cost	1280
10898	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10898	instance_id	28
10898	Items	Organic Premium Super Mushroom Cordyceps Militaris Fungus Chong Cao Hua 500g &times; 1
10898	method_id	flexible_shipping_single
10898	taxes	a:1:{s:5:"total";a:0:{}}
10898	total_tax	0
10899	_line_subtotal	8480
10899	_line_subtotal_tax	0
10899	_line_tax	0
10899	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10899	_line_total	8480
10899	_product_id	597824
10899	_qty	2
10899	_tax_class	
10899	_variation_id	0
10900	_fee_amount	-195.2
10900	_last_added_fee	2% discount
10900	_line_tax	0
10900	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10900	_line_total	-195.2
10900	_tax_class	0
10900	_tax_status	taxable
10901	_default	no
10901	_fs_integration	no
10901	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10901	cost	1280
10901	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10901	instance_id	28
10901	Items	Dove Healthy Ritual For Growing Hair Shampoo, 180 ml &times; 2
10901	method_id	flexible_shipping_single
10901	taxes	a:1:{s:5:"total";a:0:{}}
10901	total_tax	0
10902	_line_subtotal	582.5
10902	_line_subtotal_tax	0
10902	_line_tax	0
10902	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10902	_line_total	582.5
10902	_product_id	809978
10902	_qty	1
10902	_tax_class	
10902	_variation_id	0
10903	_fee_amount	-19.46
10903	_last_added_fee	2% discount
10903	_line_tax	0
10903	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10903	_line_total	-19.46
10903	_tax_class	0
10903	_tax_status	taxable
10904	_default	no
10904	_fs_integration	no
10904	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10904	cost	390
10904	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10904	instance_id	28
10904	Items	Giant Moso Bamboo Seeds: 60 Phyllostachys Pubescens Seeds for Lush Garden Growth (S055) &times; 1
10904	method_id	flexible_shipping_single
10904	taxes	a:1:{s:5:"total";a:0:{}}
10904	total_tax	0
10905	_line_subtotal	95
10905	_line_subtotal_tax	0
10905	_line_tax	0
10905	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10905	_line_total	95
10905	_product_id	4949
10905	_qty	1
10905	_tax_class	
10905	_variation_id	4951
10905	pa_6c27ca5ea2c62c655916d7	1-1
10906	_fee_amount	-9.7
10906	_last_added_fee	2% discount
10906	_line_tax	0
10906	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10906	_line_total	-9.7
10906	_tax_class	0
10906	_tax_status	taxable
10907	_default	no
10907	_fs_integration	no
10907	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10907	cost	390
10907	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10907	instance_id	28
10907	Items	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 1-1 &times; 1
10907	method_id	flexible_shipping_single
10907	taxes	a:1:{s:5:"total";a:0:{}}
10907	total_tax	0
10911	_line_subtotal	495
10911	_line_subtotal_tax	0
10911	_line_tax	0
10911	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10911	_line_total	495
10911	_product_id	764697
10911	_qty	1
10911	_tax_class	
10911	_variation_id	0
10912	_fee_amount	-11.8
10912	_last_added_fee	2% discount
10912	_line_tax	0
10912	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10912	_line_total	-11.8
10912	_tax_class	0
10912	_tax_status	taxable
10913	_default	no
10913	_fs_integration	no
10913	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10913	cost	95
10913	description	By road/sea
10913	instance_id	32
10913	Items	All Natural Organic Blue Lotus Nymphaea Caerulea Dried Herbal Tea Flower, 13G &times; 1
10913	method_id	flexible_shipping_single
10913	taxes	a:1:{s:5:"total";a:0:{}}
10913	total_tax	0
10914	_line_subtotal	542
10914	_line_subtotal_tax	0
10914	_line_tax	0
10914	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10914	_line_total	542
10914	_product_id	754847
10914	_qty	1
10914	_tax_class	
10914	_variation_id	0
10915	_fee_amount	-12.74
10915	_last_added_fee	2% discount
10915	_line_tax	0
10915	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10915	_line_total	-12.74
10915	_tax_class	0
10915	_tax_status	taxable
10916	_default	no
10916	_fs_integration	no
10916	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10916	cost	95
10916	description	By road/sea
10916	instance_id	32
10916	Items	Enhanced Comfort: Silicone Ear Pads Replacement for Sony WH-1000XM3/WH-1000XM4 Headphones &times; 1
10916	method_id	flexible_shipping_single
10916	taxes	a:1:{s:5:"total";a:0:{}}
10916	total_tax	0
10917	_line_subtotal	395
10917	_line_subtotal_tax	0
10917	_line_tax	0
10917	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10917	_line_total	395
10917	_product_id	6655
10917	_qty	1
10917	_tax_class	
10917	_variation_id	0
10918	_fee_amount	295
10918	_line_tax	0
10918	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10918	_line_total	295
10918	_tax_class	0
10918	_tax_status	taxable
10919	_fee_amount	100
10919	_line_tax	0
10919	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10919	_line_total	100
10919	_tax_class	0
10919	_tax_status	taxable
10920	_fee_amount	-9.8
10920	_last_added_fee	2% discount
10920	_line_tax	0
10920	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10920	_line_total	-9.8
10920	_tax_class	0
10920	_tax_status	taxable
10921	_fee_amount	-441
10921	_line_tax	0
10921	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10921	_line_total	-441
10921	_tax_class	0
10921	_tax_status	taxable
10922	_default	no
10922	_fs_integration	no
10922	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10922	cost	95
10922	description	By road/sea
10922	instance_id	32
10922	Items	Laptop DC Tip Converter Type-C female To Lenovo Square tip male for Lenovo &times; 1
10922	method_id	flexible_shipping_single
10922	taxes	a:1:{s:5:"total";a:0:{}}
10922	total_tax	0
10923	_line_subtotal	1496
10923	_line_subtotal_tax	0
10923	_line_tax	0
10923	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10923	_line_total	1496
10923	_product_id	1010867
10923	_qty	2
10923	_tax_class	
10923	_variation_id	0
10924	_default	no
10924	_fs_integration	no
10924	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10924	cost	390
10924	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10924	instance_id	28
10924	Items	Luxurious 24K Gold Foil Peel-Off Mask: Illuminate Your Skin with Beilingmei's Anti-Aging Solution &times; 2
10924	method_id	flexible_shipping_single
10924	taxes	a:1:{s:5:"total";a:0:{}}
10924	total_tax	0
10925	_line_subtotal	360
10925	_line_subtotal_tax	0
10925	_line_tax	0
10925	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10925	_line_total	360
10925	_product_id	761954
10925	_qty	1
10925	_tax_class	
10925	_variation_id	0
10926	_fee_amount	-9.1
10926	_last_added_fee	2% discount
10926	_line_tax	0
10926	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10926	_line_total	-9.1
10926	_tax_class	0
10926	_tax_status	taxable
10927	_default	no
10927	_fs_integration	no
10927	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10927	cost	95
10927	description	By road/sea
10927	instance_id	32
10927	Items	Tranquil Serenity: Blue Lotus Flowers for Spiritual Awakening and Enhanced Well-being &times; 1
10927	method_id	flexible_shipping_single
10927	taxes	a:1:{s:5:"total";a:0:{}}
10927	total_tax	0
10928	_line_subtotal	2199
10928	_line_subtotal_tax	0
10928	_line_tax	0
10928	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10928	_line_total	2199
10928	_product_id	844712
10928	_qty	1
10928	_tax_class	
10928	_variation_id	0
10929	_fee_amount	-45.88
10929	_last_added_fee	2% discount
10929	_line_tax	0
10929	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10929	_line_total	-45.88
10929	_tax_class	0
10929	_tax_status	taxable
10930	_default	no
10930	_fs_integration	no
10930	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10930	cost	95
10930	description	By road/sea
10930	instance_id	32
10930	Items	Exclusive: New Replacement LCD Back Cover, Front Bezel, and Hinges for Dell Inspiron 15 3501 3502 3505 &times; 1
10930	method_id	flexible_shipping_single
10930	taxes	a:1:{s:5:"total";a:0:{}}
10930	total_tax	0
10931	_line_subtotal	1695
10931	_line_subtotal_tax	0
10931	_line_tax	0
10931	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10931	_line_total	1695
10931	_product_id	773643
10931	_qty	1
10931	_tax_class	
10931	_variation_id	0
10932	_fee_amount	-41.7
10932	_last_added_fee	2% discount
10932	_line_tax	0
10932	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10932	_line_total	-41.7
10932	_tax_class	0
10932	_tax_status	taxable
10933	_default	no
10933	_fs_integration	no
10933	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10933	cost	390
10933	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10933	instance_id	28
10933	Items	BORUiT V10 Mini Flashlight: Ultra-Bright 1000LM Torch with USB Rechargeable Keychain and UV Lamp &times; 1
10933	method_id	flexible_shipping_single
10933	taxes	a:1:{s:5:"total";a:0:{}}
10933	total_tax	0
10934	_line_subtotal	1337.5
10934	_line_subtotal_tax	0
10934	_line_tax	0
10934	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10934	_line_total	1337.5
10934	_product_id	777418
10934	_qty	1
10934	_tax_class	
10934	_variation_id	0
10935	_fee_amount	-28.66
10935	_last_added_fee	2% discount
10935	_line_tax	0
10935	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10935	_line_total	-28.66
10935	_tax_class	0
10935	_tax_status	taxable
10936	_default	no
10936	_fs_integration	no
10936	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10936	cost	95
10936	description	By road/sea
10936	instance_id	32
10936	Items	DJI Osmo Pocket 2 Gimbal Camera Mic Converter: Enhance Audio Capability with 3.5mm Microphone Audio Adapter &times; 1
10936	method_id	flexible_shipping_single
10936	taxes	a:1:{s:5:"total";a:0:{}}
10936	total_tax	0
10937	_line_subtotal	1662.5
10937	_line_subtotal_tax	0
10937	_line_tax	0
10937	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10937	_line_total	1662.5
10937	_product_id	1056525
10937	_qty	1
10937	_tax_class	
10937	_variation_id	0
10938	_fee_amount	-35.16
10938	_last_added_fee	2% discount
10938	_line_tax	0
10938	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10938	_line_total	-35.16
10938	_tax_class	0
10938	_tax_status	taxable
10939	_default	no
10939	_fs_integration	no
10939	_fs_method	a:23:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:7:"Economy";s:18:"method_description";s:11:"By road/sea";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";i:0;s:0:"";i:1;s:0:"";s:15:"id_for_shipping";s:27:"flexible_shipping_single:32";s:5:"title";s:7:"Economy";}
10939	cost	95
10939	description	By road/sea
10939	instance_id	32
10939	Items	Premium Comfort Ear Pads and Headband Replacement for Sennheiser HD800 HD800S Headphones &times; 1
10939	method_id	flexible_shipping_single
10939	taxes	a:1:{s:5:"total";a:0:{}}
10939	total_tax	0
10940	_line_subtotal	1397.5
10940	_line_subtotal_tax	0
10940	_line_tax	0
10940	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10940	_line_total	1397.5
10940	_product_id	898134
10940	_qty	1
10940	_tax_class	
10940	_variation_id	0
10941	_fee_amount	-35.76
10941	_last_added_fee	2% discount
10941	_line_tax	0
10941	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10941	_line_total	-35.76
10941	_tax_class	0
10941	_tax_status	taxable
10942	_default	no
10942	_fs_integration	no
10942	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10942	cost	390
10942	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10942	instance_id	28
10942	Items	Awaken Eyes with DERMA+ Lifting Eye Gel: Ageless Peptide Power for a Radiant, Youthful Gaze &times; 1
10942	method_id	flexible_shipping_single
10942	taxes	a:1:{s:5:"total";a:0:{}}
10942	total_tax	0
10943	_line_subtotal	797.5
10943	_line_subtotal_tax	0
10943	_line_tax	0
10943	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10943	_line_total	797.5
10943	_product_id	791348
10943	_qty	1
10943	_tax_class	
10943	_variation_id	0
10944	_fee_amount	-23.76
10944	_last_added_fee	2% discount
10944	_line_tax	0
10944	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10944	_line_total	-23.76
10944	_tax_class	0
10944	_tax_status	taxable
10945	_default	no
10945	_fs_integration	no
10945	_fs_method	a:21:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:8:"Priority";s:18:"method_description";s:69:"Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:7:"taxable";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:15:"id_for_shipping";s:27:"flexible_shipping_single:28";s:5:"title";s:8:"Priority";s:39:"method_free_shipping_requires_upselling";s:12:"order_amount";s:32:"method_free_shipping_notice_text";s:0:"";s:33:"method_free_shipping_progress_bar";s:2:"no";}
10945	cost	390
10945	description	Express shipping Bluedart, Delhivery express, Air mail. Fast dispatch
10945	instance_id	28
10945	Items	Instant Teeth Whitening Gel Paint: Restore Your Smile with Confidence &times; 1
10945	method_id	flexible_shipping_single
10945	taxes	a:1:{s:5:"total";a:0:{}}
10945	total_tax	0
10946	_line_subtotal	1232.5
10946	_line_subtotal_tax	0
10946	_line_tax	0
10946	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
10946	_line_total	1232.5
10946	_product_id	813796
10946	_qty	1
10946	_tax_class	
10946	_variation_id	0
10947	_fee_amount	295
10947	_line_tax	0
10947	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10947	_line_total	295
10947	_tax_class	0
10947	_tax_status	taxable
10948	_fee_amount	-32.46
10948	_last_added_fee	2% discount
10948	_line_tax	0
10948	_line_tax_data	a:1:{s:5:"total";a:0:{}}
10948	_line_total	-32.46
10948	_tax_class	0
10948	_tax_status	taxable
10949	_fee_amount	-1460.7
